code,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20
B011,0.16860861163835214,-0.3980108866234551,-0.24491314677870682,0.3724751100582931,1.3002955282520647,-0.2690189404131105,1.0644746256738429,0.0048965521271887025,-0.07818060803728535,0.3388761663938979,0.4951847762119487,-0.5821047563822639,-0.10539388292865867,0.4342428865942488,-0.4081771028917597,0.1985649075722156,-0.32208544644173176,-0.2903492366390389,-0.05298944972262483,-0.34225501926734236
B059,0.15619399741078105,0.30096823072723644,0.5250751890108076,0.3248936220052335,0.7821596894483405,-0.08472665524271139,1.5239272809319808,0.41721218675918736,0.020000250710633494,0.6615246007901331,0.87858880647211,0.23702178692530393,0.8820195422474534,0.06364093145753552,0.11817117070583127,-0.5225452003844262,-0.32466428158789096,-0.5407895828319548,1.233687073448903,0.9002227574280062
B340,-0.5477873415923332,0.30598944415113627,1.0831304640847264,-1.0318444684793366,0.7594188388647778,0.3962284874350003,-0.13717633776941776,0.001765716142297702,0.4824877162780481,0.13696731031094567,0.4487114557736047,-0.3360673349373073,0.4465524624975004,-0.5917011792438646,0.15473960533568226,0.812524487773596,-0.8637944577752996,-0.5066678690410182,0.9719579038386145,0.927732450975037
B344,0.9602897501012055,0.4400425871628676,0.40076298093614626,-1.2099483709412429,1.218900700225911,-0.45640455631956023,-0.17915222054190028,-0.5974300283335789,-0.0962704877600774,0.5969649774980792,0.15060889041267794,-1.2964900733197826,0.5697646982186746,0.1536542346214306,0.8210587416298218,0.38671832059573985,-0.009038477303129667,0.3648760255850882,0.14464283144349466,0.07184433498707071
B509,0.6419626584045383,-0.8282747979181966,0.768300708903473,-0.5313472166424704,0.6055164995612843,-0.5173150311405094,1.1693127797059508,0.2655810917278348,-0.05464727378295489,1.2768368958618117,0.7156894758266955,0.42540372504704455,-0.513002709295497,0.1416186593695669,-1.2899592660982133,1.3007219805186137,0.4166076140888533,-0.21654065196179673,0.9652360101507089,-0.21028238084180084
B960,0.1465339010131998,-0.24726424483727583,0.37314801153544314,0.38524066580905025,0.6975213681449193,-0.8750100545977351,0.012844805386048319,-0.041907667591189385,0.06667540018245174,0.3224495012699343,0.21124528668419654,0.3680040722481424,0.3545513239873683,-0.05017882790914449,-0.42410421748489424,-0.09413088372579663,-0.45053862450156024,-0.05714891566265476,0.3016343574615049,0.5266511541048067
C412,-0.20644663793436874,-1.0146071054732542,-0.5835435051849794,-0.8544583965947724,1.7267457413524916,-0.6590967160362317,0.15304261555205367,-0.5952128620057935,-0.2993853716103378,0.2021969155724942,-0.7616998953997361,-0.05096304676673641,-0.4703640883163864,0.6396297986647627,0.09511331450323823,0.7271781429708851,0.7129515163796765,-0.9645609874212453,-0.6747152056382604,0.025631837321886453
C461,-0.7610036193796836,-0.30259091445294456,0.552523060142217,-0.9371307571392002,0.8536560600850359,-0.2823681808872894,0.24174273815888414,0.39599145700095717,0.5309174665034876,-0.46207697641640283,-1.6433820259541185,-0.16362503886199115,0.8690429255497407,-0.5726110957497504,-0.19744031757274394,-0.2981829534832736,0.40441852109852167,-1.4936104436012807,0.6952968164424345,-0.5268591793882151
C469,-1.4622705995329506,-1.4127727760090623,0.09494089888703922,-1.070533294626059,0.7448958756294999,0.37563842304263784,0.3485182287948645,-0.1103408159667334,-0.38431837722750795,-1.872999306439168,0.6485495772535154,-0.3918835326551868,0.4498626956529009,-0.3511406183494226,-0.15856969239898655,0.1694045244690833,-0.16275151776132923,-0.41072270229904756,0.5280640295365296,0.4637187194576728
C729,0.6586620426873347,-1.0105304991842918,0.5585230013718618,0.16421864644773082,-0.720171951129464,-1.03741154675079,-0.21912352097949472,-0.22406845273353354,0.23577286625641028,-0.23475501861395168,0.34723198484112394,0.40599002264613593,0.5976568592124065,0.5027325193057645,-0.24467670997913168,-0.31416700552745624,-0.710204831534767,-0.3326734727893319,0.8803315255125982,0.7073596984894328
C832,0.8650419814400042,-0.8139517461158714,-0.33071368832827086,-0.06801612115851868,0.8681280135431215,-0.9082079368676519,0.4590825151705249,0.48274454382107185,-0.24500126394913824,0.8728081726691186,1.3510217204827235,0.42439220000385713,0.6517695273866002,-0.31244203353308764,0.04444729717829919,-0.6206896178292639,0.20222438896609177,0.2173159611349103,1.0718907739308026,-0.010551305375086861
C839,-1.8499044230168031,-1.133020891542953,1.3524431406037798,0.4201932353483588,0.4744345887528896,-0.5625409210351336,0.10458916796203482,0.4236349920332827,0.296227092290772,-0.3726142067770372,-0.07338961645599773,1.2573633932621342,1.1905600163867165,1.3526609280724045,1.664564174140786,-0.29006820255905486,-1.071363716436421,-1.421106195196191,0.1609805586665174,0.021508433025666907
C840,-0.38132115254123633,0.04361026139626101,0.0586222448572683,-0.9530004565359351,0.28449110084049456,-0.8895196769217862,0.29915723692983076,0.9280312499958896,-0.3497652042100777,-1.1073955343672888,-0.08137694703422335,0.8849817114061758,1.5695384182636398,0.6997394752760822,-1.118345659249727,-0.3562836898545943,0.8903988886566662,-1.0616458587847313,-0.055677338870203284,0.17581060818377145
C9030,-0.5279976692267834,-0.27715308801802613,0.7108546901395651,0.34439664376708146,0.2571219705323708,-0.7991910527731247,0.3591590078833599,-0.08995348301612274,0.49682273901902574,0.49585497805194184,0.6488755998467144,-0.2925680034020829,1.222894677467378,-0.0524621801599941,-0.8859642582620588,-1.6853919920117875,-0.3288957925082713,-0.7342220948948992,-0.5256707188441775,-0.5748085772586013
D010,-0.19205249050131004,-0.1538199230443745,-0.8015916777269916,-0.47931084718612504,0.7755541037933444,-1.0130069091829714,0.7016005215078687,-0.21346319814529716,0.11587662298087639,0.24818487901225342,-0.5593619762830597,-1.1647145235003442,0.45464796172495564,-0.14595495778499545,-0.5606554773649872,0.12671988775683793,0.4401880230792555,0.2098152763037019,0.3396409002521542,-0.30196146305625154
D040,0.22845831118717452,0.395474449214321,-0.6332382537171233,0.19211847111483282,1.4647624046463688,-1.341694300229166,-0.04608929746631793,0.9159785103384916,-0.18924425138140416,0.240499941979681,0.23155197636538993,0.2663909644151126,0.8172906776149503,0.009117999901679538,0.049252845227012905,-0.7164673704504596,-0.27286298631164524,0.8151133141573277,0.4908256593734316,0.38926581333838434
D100,0.055641933433060786,-0.39740313332126875,0.1313825064242785,-0.026093281933568135,1.3165364205263246,-0.8821025719665501,0.14948482721244744,0.21234968436969645,-0.3068042002929757,0.1402275861854907,-0.7664612839267448,1.001889573064552,0.413740426157996,-0.16213956722328488,-0.5112854647169218,0.6176792503149442,0.018426594207089843,-0.5258993928536498,0.7809651608438745,0.19973609877711423
D133,0.3141277157837275,1.2355166446433146,-0.9126046383542515,-0.025056160849107445,0.6711355051998139,-0.08348398226692585,1.4685668947894173,-0.18690288973571234,-1.292774495279939,0.775430995986581,-0.508466396757181,-1.1437995263977332,1.0639152558795462,-0.514795121822627,-0.3776663545166013,0.0532515333430478,0.00574702586500285,0.24483131136273656,-0.20250233016656627,-0.4047868600324246
D215,1.6557870719784846,-0.3767806202099668,1.1872592581212231,0.21729905014888073,0.7352291718651894,0.6236629896844146,0.5347746569204352,0.4225809686255774,-0.09722796224469865,0.8084625994687431,-0.672463572279588,0.6417686993603454,-0.3729962308889485,0.07082120116149822,-0.9539858945606768,0.026541471665293803,-0.0025467020372713783,-0.21550474369015288,0.8130796959182244,0.57123847805613015
D219,-0.25025867030625315,-0.7746719829785793,0.08850252621840589,0.3916267867409141,1.2086275171282455,-0.6635432426037129,0.4472804011288992,0.10841438414468534,-0.6731230731950337,-0.27983802937106783,-1.0433284188829521,-0.2075551779440939,0.3121380721883865,0.8704225758447354,-0.7948392500307426,0.33225066093677574,-0.07044170258076227,0.2516067464902533,0.547135532632907,-0.02961037432288997
D229,0.9689031684129036,0.3518372684063451,-0.04226291351064043,-1.508844384389698,0.8699673472865923,-0.8810340005645685,0.9258592565271504,-0.3956413229892758,-0.9806431161574228,0.18813487932465905,-0.13384030944513753,0.1927063087232056,0.006224106887304626,-0.9158840769429213,-0.5940755637467525,-0.11554504920713313,-0.3936598773222355,-0.8362369224883959,0.39879787637281694,0.07399406842778669
D294,-0.20450951170504328,-0.599933700751364,-0.372561047124203,0.43623928990217864,1.6693889550407754,-0.36180924361830574,0.09691444829873604,-0.1842925376433467,-0.9944417147350428,-0.18565041209964234,0.1789118957071357,-0.2766506333287262,-0.08058199186593587,-0.0555796553983846,-0.8904410724023699,0.02630984987683119,-0.032550171479214476,-0.34851219255541527,-0.14151020827801966,0.16351091079457267
D385,0.09671321924120715,0.24651216451346603,-0.36262335991844435,-0.5369110787919966,0.9469021898535701,-0.943752487674158,0.3132890627160181,-0.7797308969938761,-0.051802625404432645,0.9108637577946247,-0.637217913961497,0.2802537786097844,0.2527932548778797,-0.49820811570707974,-0.10069007273263764,-0.41830944864940245,0.11558616820675291,2.01355510374146e-4,0.9878412648853001,1.4444484970675
D391,0.5652792818849208,-0.17788334068326467,0.20257575785087809,-0.615657208306907,1.3487932479602371,0.4008503604357194,1.0091472802246753,-0.5375783133266391,-0.4741478120921533,0.9861552170740551,0.35929401985699266,-0.023555309137548747,1.007882726321603,-0.5389969272646433,0.20772649971437585,0.22405559278840728,0.7745389369630744,0.40806315691703665,0.762741519781072,0.868596820332501
D443,0.304418665267219,0.883454155784103,-0.9163453641187673,-0.3565777288502375,0.11200159004228064,-0.6415459058641696,0.5214044129894064,0.16796074955116636,-0.972206091750845,0.19979794687178443,0.19562738434411903,0.046858519120674236,1.3083139691521264,0.010862940183871198,-0.6658151968367216,0.37801680880781635,0.20070226499176896,1.2416259803004004,0.7169386488481286,0.47933547332701043
D446,-0.16328883048617343,1.01565049668429,0.17061033843581297,-0.5034533090733925,0.9007364517739966,-0.828024895074944,-0.271177571442454,0.07491582387730966,-1.2327905415167755,0.9303565747952444,0.16559056266054517,0.27024436156603293,-0.17302616587667333,-1.026716989353904,0.1183697844149781,-0.20534059002442426,-0.419102912343734,-0.008249724307465678,0.24194723843494148,0.4103199432516668
D593,-0.4889735856951257,-1.1541695961891294,0.5716317324376952,-0.3495690726769658,1.3750719097545812,-0.41539053695013806,-0.0227948978859212,-0.3625002241763778,-0.8842902478272237,-0.16766266987337786,0.3507910263305175,-0.037154568977309385,0.30770626206554463,0.14839360448054706,-1.3083140995003557,-1.1100267267955632,0.5793646445831547,-0.7237913144981567,0.8841035294049919,0.3912924203477249
D7589,0.33569008401306605,-0.9986007081562497,0.307361127729831,-0.4745272852111317,0.847761817787591,0.36331678327822736,1.6022792449185324,0.9015698406985122,-0.7494510840059374,-0.28289152747207713,0.2894958131221527,0.5153004552439093,-0.21279443554495253,-0.4468190479848561,-0.1982948894244771,-0.04490374729601697,-0.4348322457175833,0.8708877814315618,0.4185186892532667,0.7513024352386812
D890,0.22533284595778344,0.04899131710972143,1.3224641620080475,-1.2044644538403078,0.9140296025681652,0.07610597183545227,0.057753780547705455,-1.2119627307600667,0.07708071013011464,0.5608191524110321,-0.32026642209971734,-0.64690114303801,0.7824288665316211,-0.3831348779054756,-0.08000666671885043,-0.5563163774075225,-0.4774384944480263,-0.7093169983080263,0.7859156955780129,0.2844225829338816
E061,-0.8353814633958507,-0.22227819276453886,-0.011378381472003207,-0.5279806844691081,1.2488400413484888,-0.3553446672153511,-0.7462125570145588,-0.11120456907408871,-0.28131389450057753,0.6956535137177824,-0.16011203425809487,0.9585289214117432,0.6862217514991177,-0.20752306432660345,-0.11786390686030802,0.7874537935409465,1.3286182564241893,-0.16368688017937993,0.5917292508442745,0.3611746634976662
E069,0.1453233660302155,-0.19637239086828318,0.18076104413498514,-0.28189142090520664,0.4832329595895798,-0.5702977510469649,0.036860816207772304,0.6351625887300203,-1.2214605685919153,-0.13124184377911924,-0.16978290431268764,0.06844362029765771,0.520975400156269,-0.4742229928464646,-0.8495350060866333,0.2825844297159905,0.431188375496131,0.2858907177832786,-0.11572030804784385,0.7797275110183304
E0901,0.3620418996366499,-0.5352984053121845,1.000112341802038,0.20340184150943436,0.8081622807836075,-0.9855033615514055,0.40303613777927527,1.3831160136848955,-0.1892296427656808,0.6770501340247848,-0.317374419821724,0.14125000609555222,-0.4346495094476831,0.05476865573034545,-0.4235865254866873,0.4750711427646307,0.7390590558290804,0.652733963374639,0.8338076005647381,-0.4760646469129332
E1001,0.9173883915064155,-0.286931767199867,0.9564466866767316,0.1973451456420618,1.6315210095916866,-1.037143248636857,-0.11428520902727078,1.5918597571846516,-0.6792671672212458,-0.07762577864158127,1.537924056896916,0.02889110241638794,0.4627306427724709,0.8113268991782054,-0.03608753233068733,0.8675112562510571,-0.5281068635501701,-1.0868158617712285,1.0145731580198647,-0.013431772951188262
E1035,0.1692130306347229,1.0899961085633953,-0.18553601453358587,0.19134497649358734,0.6619459980481961,-1.0293963437911786,0.5564757452742446,0.1642690353931934,0.16498785749225542,1.1277408581867088,-0.10330517799380967,-0.8755729590391547,1.65378406437727,-0.3847921426249441,-0.09359904777916617,-1.092582174353013,0.9361419725174407,-0.5121219969271532,0.9908707249243249,-0.23105264238679996
E1115,0.3733584825207297,-0.015931205558791184,0.49003014682679424,-0.649926201912272,0.6111393264557515,0.08201881843224082,0.6611517118715946,0.07416931968765741,-0.7930622092209054,0.5194091326185422,0.6083129152148654,-0.04392426387157922,0.5083728271871562,0.35207547888326157,-0.4412035463917069,0.5712688713466642,0.14021090380588036,-0.20815752509426122,-0.18513496189027198,1.1128580227631295
E118,0.9583600819770084,0.2692525188843323,-0.6955257893340366,-0.03932140863370398,0.10925877414332769,-1.2782272734672486,0.933703018155991,0.28185186392672135,0.8905610524468771,2.1277408458429425,1.649396562581818,1.0363854317493375,-0.11373088107665115,-0.28394772548077674,0.4508489238924943,0.8337322880441309,1.30847341059392,-0.3126156356686901,-0.009715930737794004,0.25731053393116055
E1301,0.9338421594088093,-0.5021690040143296,0.7127978642673535,-0.07734903261560916,0.4785989994974138,-1.2133831210382682,0.35343526441990825,0.4071794099462305,-0.3363040838755712,0.5698783467140771,-0.43809366183159865,0.27292423768476376,0.3205952365908291,-0.48420270780780134,0.20057713555794304,0.3281944663078823,0.3908407069713137,0.09274943694715727,0.3570036159472255,-0.21332718738898357
E1439,1.4290738066603055,0.382046526522336,-0.36998756775489616,-0.7950658305801319,1.1918310096691005,-0.7730832176386975,0.8384460687739563,-0.3441630296302095,-0.09708565029531938,-0.4681855912521608,-1.0127071359897346,-0.8000568946817131,-0.22255759181287219,-0.39121532023880945,-1.2242610066079376,-0.7306963797422089,-0.025521870532479868,0.4235206955655705,-0.029422521272353393,0.8471085927208564
E1451,0.789764369541189,0.46108797010314506,-0.3592867976392756,-0.9239163921147963,1.5708358260390345,-0.5688546463640918,0.3224077213781527,-0.13301759415297348,-0.6985700829976599,-0.25365802290316175,-0.6330800525468528,-0.01078164523020736,0.1863015315547642,-0.07352694161032967,-0.3165287380277007,0.07954109475973414,-0.32186835612641373,-0.3629695947028044,0.29403608024964023,0.7809346676029985
E249,0.9563333027656773,-0.1534152600207751,0.36946120134393995,-0.5540866951568223,0.9814035874409875,0.2289053301255566,0.17686504803221914,0.12084264900855107,-0.5126922085281926,0.04670392428441078,0.34239182780066485,-0.218740435210952,0.1662277152464562,-0.4431438064191875,-0.7032286484585958,0.24563200918136788,0.6365233161482814,-0.5672561344509828,0.5346469793010247,0.15778925270625863
E273,0.5141057830412781,0.745488640987733,0.2859087797913577,-0.4050170219630117,0.7914898732382267,-0.27608972335946996,-0.07946774890215558,0.7375336924666818,-0.5903225519314023,0.009413953546291626,1.2161743255513984,-0.419776166344053,0.40896552885000576,-0.24760261213634846,-0.04482632820746516,1.0487389060502401,-0.9374269725514319,-0.6196692464751261,0.6371139334057634,1.1122157023709653
E569,-0.2933509678498902,-0.5589437143054964,-0.7559991296877295,-0.5533459759491336,0.8125628299030063,0.01433115629934023,0.14700717142874176,-0.511391937273602,-1.0112782422331936,0.42767972152476375,-0.2759076428147156,0.17275193921587478,1.4373211659612557,-0.13968989761646644,-0.9490062350038737,-0.4918577580124808,0.40421478021372875,-0.6450769722257846,0.22390342867111068,0.14860331214778055
E58,-0.11691632114729598,-0.03549729093081824,-0.3033693076088721,-0.13715005192729615,1.1615905329776197,-0.6484349657749124,0.47821998588456194,0.4316919425532335,-0.4617615249914452,0.5762428278277215,0.37862065463294936,0.16064022527715988,0.8788326534368259,0.16953650040257093,0.13441954380964735,-0.07805420076932608,-0.10955407677574844,-0.1812240777251735,0.15301981244709076,-0.17890420122281342
E741,0.26845643273176045,-1.0839474428986717,0.4093767428077934,0.3657701560376051,0.9918208219814307,-0.34337099066454757,0.2107564608123771,0.12637185109289886,-0.6486589467638508,-0.2630642663685653,-0.08162674001238705,0.23399931704539667,0.45765610433444703,0.027039568935513732,-0.8474242542080717,0.20939514421916672,-0.4293994540358266,-0.4156331510560122,0.2908047124351708,1.2091498182135505
E804,-0.11406899569825737,0.22407199713497042,0.7381104080773924,-0.1415664105468562,0.6015361508225813,-0.7791674483442278,0.12586803788811626,0.6028035295110472,-1.000563988872093,0.31550127468613837,-0.09187734648087298,0.24773613741144748,-0.05923387409222956,-0.42016343411800705,-0.44976254959908696,0.687279715696745,0.5551085002878665,-0.736279019726082,0.4573040822534582,0.4891096977153952
F1311,-0.4759759243594334,-0.4426454287209854,-0.0017490778760238523,0.5305999708219524,0.8940852768542145,-0.3363809796822116,0.3850641873234331,0.0435875876920383,-0.027408716974860664,0.6073758930731351,0.13265068624444054,0.0033057652749039074,0.8691980917419124,-0.3564282769941274,-0.863760323325735,0.187532537500404,0.4109680194329603,-0.2722987068752092,0.4432861084117524,0.7670290573090655
F3231,0.4577827856561962,-1.1472800086564674,0.625361865678893,-0.3648373001859929,1.0474160673968305,-0.2034447690779594,0.3709456429575481,0.27609189930455647,-0.3817215873254531,0.21354989970050064,0.35956865032598095,0.5955852065668645,-0.2045449929083612,0.6662939330151305,-0.9318370588322793,0.21969756076487865,-0.5460803744310118,-1.3321239468577888,0.2376320798656958,0.23048360635265813
F330,0.2636369558645987,-0.11853672931130987,0.8123798538733271,0.11226742531028047,0.8906462187081914,-0.5231241009708321,0.7145280602018413,1.24440972856772,0.34209015682718874,1.3094179457261794,0.6708823125159469,-0.14786286338747362,-0.23365203532652684,0.9997611337368546,-0.24238465792791958,0.8625707422899777,0.28196657329841934,0.6092618867575932,0.2628221226418759,0.3498362356156658
F447,0.09916714207319641,-0.8582605070695588,0.25772579564848963,0.12813837701697128,1.1199995719726032,-0.24474130346860506,1.4960551527675305,-0.23888361405537084,-0.4795178873499879,-0.06776557894808663,0.7964729447853043,-0.277616323460904,0.4060595144052787,-0.08884789899488599,0.262170767086951,-0.3899139868900904,1.018123141305691,-0.831606252367032,0.1937921997496641,0.37912309793919396
F505,0.9682827357757728,-0.7686957876729379,1.4529258675002017,-0.6522664979817527,0.22956398673880885,-0.13158301454752513,-0.44355667528407894,-0.34227086866478895,-0.4197573885003609,0.12685038247098357,0.14738594972266952,0.5465678297547815,0.33582030854058736,0.08894425235141636,0.003995963661499957,-0.6587428752310382,0.58973769465175,0.8280624486938936,1.022723413026753,0.6180137874537686
F604,-0.15613443228521556,-1.222148146732668,0.6358619112147961,0.2537473390272027,1.0430778924811168,-0.33238253489306646,0.43671723190838185,1.038069382014421,0.5253732802522578,0.5927853136336904,0.9833270939835124,0.554981671939617,-0.8495486794075856,-0.46127632898853455,-0.880460483690062,-0.22562488520425228,1.247903530884978,-0.7305474143903596,0.39698781894608276,0.09969418776105016
F61,-0.052336583919160205,-0.7623246934369187,-0.07026139522877933,0.26006333246044483,1.0553810254635037,-1.1187447267550015,0.4795434633821539,0.8752331988050586,-0.10451785929275541,0.07166620975346423,0.6218653762881423,0.15397678491016673,0.5297473248754107,0.0721885806448199,-0.3694341764032106,0.41859035186160576,-0.1324148565608885,-0.7508573575535137,0.3940981271228588,-0.3891855647298518
F69,0.41270172747463973,-0.3222243696415421,-0.34804190300529336,0.0484902036261801,0.927207691736389,-0.7140223298137393,0.8028746247699045,0.15276449339003953,0.15232233765119524,-0.19626927204985928,0.5657196557260415,-0.02620919414511866,1.098228184152327,-0.2671264264525998,-0.39517938568560157,-0.21748852139163838,0.28658270866224494,0.45913496115271146,-0.5421703258728032,0.6086337892365107
F708,0.7944493298234292,0.5103756123630581,0.010097209771141813,-0.7439508066699237,0.33636140140458637,-0.9811730985185929,0.527258185787134,0.8273676289252995,0.0273104739626122,0.33219867930645003,0.6820654124240493,-0.17484070742954458,0.5122206710826366,1.1689442160239292,-1.105844094704153,-0.37238045258037455,0.4994270573059364,-0.20248120752406934,-0.6507850672986837,0.6411070644466788
F959,0.4878908887416604,-0.31039580916741133,0.1037818555663292,-0.5128762515020515,0.8013041232555259,-0.22510007415755645,0.15106744535200173,0.7519814543935721,-0.32694372354030826,1.1146769667015965,0.9979036952663219,0.9220615487736035,1.1990698536081017,-0.20998994630510562,-0.862723636887383,-0.37089531935565345,0.17614589970912164,0.9946791377106288,0.5727840914819098,0.7178589211970637
G038,0.44341025880927426,0.02989155750459832,0.026671862558252435,-0.4705341313629098,1.3678648303909875,-0.7082687967461514,0.38000706098430326,0.10822913115463201,0.06451648159452594,0.45564281194363,0.06330541148895753,0.15666251828119254,0.2638683947627634,-0.27092008592942246,-0.15298913217020452,0.001841783539030527,-0.17083629934581904,-0.4198859651645003,-0.15393153812329102,0.6310163444349699
G244,1.02416508065797,0.08925961140154605,0.36451104363139974,-0.34420069236924733,0.5370396917563834,-0.059069005341253214,0.2777841514690256,0.40970581092514424,-0.8960329306866013,0.9891632612379082,0.7520416580889304,0.5761917906873281,0.9947717517374551,-0.066167539156475,-0.7060770213147448,0.6944255146316435,0.7626983540285583,0.6034105438854205,-0.5160955539606957,-0.0977538910526928
G248,0.3998593184937882,0.02477855273275531,0.08544193176292669,0.5693868535619105,0.8584542157817736,-1.2925673656929493,0.6163042927954923,0.5375774706953211,-0.6684529493588426,0.4753153551546044,-0.2726203139816628,-0.29124356468634827,-0.27071147349118896,0.012296475334035717,-0.4363037818491937,-0.17013439019978016,0.3373536249930431,0.2575670277751624,0.10596679053643437,0.3667479006821857
G403,0.40257939637925577,-0.8200258485808868,1.0969477607658034,-0.08045392399224191,0.9931711855079036,0.8641898824229114,0.9440320924184312,-0.13258109915483288,0.18686518277611533,1.5214148719911784,0.9700041940519768,0.03649634999901613,0.2914610724650804,0.33447470335009016,-0.8178675446717422,-0.3669140098556412,-0.30135163714884006,0.5005897307029367,1.175755358768186,0.7553128960194749
G441,0.33019669366274795,-0.28105834062292245,0.3704400292663633,0.3857909551940607,0.8999276820866865,-0.4038843067080996,0.708861023146781,0.6952947646032784,-0.9411009188147175,0.39519037680643254,0.5231523318029704,0.1047139508911793,-0.12644339473268246,0.9459239685135403,-0.40100243823579274,0.4396071703373216,0.045299597519993406,0.41218686430575474,0.4793038358664531,0.5367480083354255
G443,0.08594077982690099,0.4123834491962901,1.1996577370847383,-0.46703238628490207,0.34251748822858497,-0.2892695816498993,0.8015880528555006,-0.1728271982390334,-0.548575903555663,1.5095805452762883,0.7009564301550998,0.4194210398523597,0.48216700183604166,-0.45900991441582006,-0.7122673421284029,0.9973808972996197,0.2917251795978895,0.7354013493768796,0.6493326639717049,0.77399565513774
G450,-0.10840887653613647,-0.4788554860420602,-0.36944474975971164,-0.45591183881110064,0.7884867699477254,-0.7121969712411529,0.013528693785420202,0.0949342705990235,-1.0533821801080603,0.6413891702400399,-0.230781959071148,0.785250938631896,0.3622629871601785,0.20875901915428,0.09633643115774744,-1.0132204853428748,0.7631603526823904,-0.7064144323589695,0.27289966578935865,1.4401243413978757
